,avgtimeall,avgtimealllure,avgtimeallreal,avgtimeneglure,avgtimenegreal,avgtimeneulure,avgtimeneureal,avgtimeposlure,avgtimeposreal,condition,subjid,totalneglure,totalnegreal,totalneulure,totalneureal,totalposlure,totalposreal
206,11.3986875,,,,,,,,,L41,cs129,0,0,0,0,0,0
207,17.133666666666667,,,,,,,,,L21,cs87,0,0,0,0,0,0
208,7.121888888888889,,,,,,,,,L32,CS123,0,0,0,0,0,0
209,28.46588888888889,,,,,,,,,L21,CS109,0,0,0,0,0,0
210,27.422277777777776,,,,,,,,,M11,CS01,0,0,0,0,0,0
211,4.606928571428572,,,,,,,,,L42,test-vinnie,0,0,0,0,0,0
212,3.4391666666666665,,,,,,,,,L41,test01,0,0,0,0,0,0
213,21.8205,,,,,,,,,L22,CS109,0,0,0,0,0,0
214,6.4485,,,,,,,,,M11,test6,0,0,0,0,0,0
215,18.24021568627451,,,,,,,,,L11,CS64,0,0,0,0,0,0
216,6.09368,,,,,,,,,M42,cs127,0,0,0,0,0,0
217,48.51716666666666,,,,,,,,,L11,cs85,0,0,0,0,0,0
218,5.075,,,,,,,,,M12,stefano1,0,0,0,0,0,0
219,15.081,,,,,,,,,nan,robert harris,0,0,0,0,0,0
220,12.435777777777778,,,,,,,,,M42,cs96,0,0,0,0,0,0
221,42.321666666666665,,,,,,,,,M41,CS102,0,0,0,0,0,0
222,14.6558,,,,,,,,,M11,cs85,0,0,0,0,0,0
223,9.715857142857143,,,,,,,,,M11,cs92,0,0,0,0,0,0
224,15.567176470588237,,,,,,,,,L21,cs108,0,0,0,0,0,0
225,14.970583333333334,,,,,,,,,L11,cs133,0,0,0,0,0,0
226,10.582285714285714,,,,,,,,,L12,cs03,0,0,0,0,0,0
227,21.0886,,,,,,,,,L31,cs82,0,0,0,0,0,0
228,12.575708333333335,,,,,,,,,L41,cs127,0,0,0,0,0,0
229,8.844642857142857,,,,,,,,,M12,CS81,0,0,0,0,0,0
230,4.552125,,,,,,,,,M31,cs48,0,0,0,0,0,0
231,11.113833333333334,,,,,,,,,L12,cs63,0,0,0,0,0,0
232,5.3451875,,,,,,,,,L32,cs125,0,0,0,0,0,0
233,22.26723076923077,,,,,,,,,L41,cs96,0,0,0,0,0,0
234,7.99,,,,,,,,,L41,cs128,0,0,0,0,0,0
235,7.275666666666667,,,,,,,,,M41,cs128,0,0,0,0,0,0
236,10.149777777777777,,,,,,,,,L41,cs117,0,0,0,0,0,0
237,1.5705,,,,,,,,,M42,TEST999,0,0,0,0,0,0
238,6.723583333333333,,,,,,,,,M31,cs59,0,0,0,0,0,0
239,19.15061538461538,,,,,,,,,M12,CS136,0,0,0,0,0,0
240,69.7742,,,,,,,,,L11,stefano1,0,0,0,0,0,0
241,5.342833333333333,,,,,,,,,M42,cs128,0,0,0,0,0,0
242,18.655714285714286,,,,,,,,,M41,cs25,0,0,0,0,0,0
243,12.221,,,,,,,,,M42,cs117,0,0,0,0,0,0
244,11.43008695652174,,,,,,,,,M12,cs44,0,0,0,0,0,0
245,8.7198,,,,,,,,,M11,cs118,0,0,0,0,0,0
246,11.6199375,,,,,,,,,M12,cs23,0,0,0,0,0,0
247,8.759323529411764,,,,,,,,,M12,test,0,0,0,0,0,0
248,29.60066666666667,,,,,,,,,L41,cs71,0,0,0,0,0,0
249,4.47925,,,,,,,,,L41,cs10,0,0,0,0,0,0
250,10.723791666666665,,,,,,,,,L11,cs52,0,0,0,0,0,0
251,2.4956428571428573,,,,,,,,,L42,TEST9999,0,0,0,0,0,0
252,12.467333333333334,,,,,,,,,M21,cs88,0,0,0,0,0,0
253,6.837,,,,,,,,,M11,cs52,0,0,0,0,0,0
254,37.34182352941176,,,,,,,,,L11,test,0,0,0,0,0,0
255,8.366700000000002,,,,,,,,,M31,cs18,0,0,0,0,0,0
256,4.985,,,,,,,,,M21,test6,0,0,0,0,0,0
257,21.212176470588233,,,,,,,,,L31,cs107,0,0,0,0,0,0
258,4.656625,,,,,,,,,L42,cs117,0,0,0,0,0,0
259,10.725030303030303,,,,,,,,,M12,cs26,0,0,0,0,0,0
260,11.819875,,,,,,,,,L21,TEST999,0,0,0,0,0,0
261,8.380700000000001,,,,,,,,,L22,cs45,0,0,0,0,0,0
262,20.208333333333332,,,,,,,,,L22,cs65,0,0,0,0,0,0
